text,emotion
他居然记得这么多细节，简直让我佩服！,惊奇语调
这么多年后，我们还能再见，真是太惊喜了！,惊奇语调
这次的案件并不复杂，关键在于谁撒了第一个谎。,平淡语气
当年那个案子到现在都还没破，也许有些答案永远无法揭晓。,平淡语气
你还记得那本书吗？我一直想找，但早已绝版了。,平淡语气
他的笑容一点都没变，还是像以前那样温暖。,平淡语气
这里的房间很干净，但总让人觉得有点冷清。,平淡语气
今天的天气很好，蓝天白云，很适合散步。,平淡语气
他的那封信写得很简短，但字里行间充满了惆怅。,平淡语气
那条巷子里开了一家新咖啡馆，我们下次去试试吧。,平淡语气
你以为这样就能让我原谅你？真让人恶心。,厌恶语调
我最讨厌的就是你这种人，永远只会说漂亮话。,厌恶语调
这房间里的味道真是让人受不了，你怎么能忍受住这么久？,厌恶语调
你到底在说什么鬼话？别把所有人当傻子行吗？,厌恶语调
那些虚伪的表现，根本让人不想多看一眼。,厌恶语调
这么多年的努力，就被这些人这样糟蹋，真是令人作呕。,厌恶语调
看到你这副德行，我真的连多说一句都嫌浪费力气。,厌恶语调
明明只是一点小事，你非得把它搞得这么难看，真是无聊透顶。,厌恶语调
那种人根本不值得一提，光听他的名字就觉得厌烦。,厌恶语调
这餐厅的服务态度差到爆炸，我再也不会来这种地方了！,厌恶语调
如果你当时选择留下来，我们现在会不一样吗？,疑问语调
你为什么不早告诉我，这么重要的事？,疑问语调
他那天晚上到底去了哪里？有人知道吗？,疑问语调
你说的是真的吗？这不是一场玩笑吧？,疑问语调
他当时为什么会选择那条路？有没有人问过？,疑问语调
这样的选择真的对吗？我们有其他的可能吗？,疑问语调
你刚刚提到的那个人是谁？我从来没听过他的名字。,疑问语调
你相信这一切都是命运，还是只是个巧合？,疑问语调
为什么他会突然改变心意？有什么原因吗？,疑问语调
你刚才说的那句话，到底什么意思？,疑问语调
他最后一句话都没说，就这样离开了。,悲伤语调
我真的很想帮忙，但我什么都做不了。,悲伤语调
每当我走过这条路，眼泪就忍不住掉下来。,悲伤语调
他根本就忘了我们曾经那么要好。,悲伤语调
明明可以有更好的结果，为什么会变成这样？,悲伤语调
我试著原谅，但那些回忆总是无法抹去。,悲伤语调
他的房间还留著他的味道，可是人却回不来了。,悲伤语调
我以为时间能治愈一切，但其实并没有。,悲伤语调
这些话，我很想对他说，可他已经听不到了。,悲伤语调
为什么我们明明都尽力了，结果却还是这样？,悲伤语调
哈哈，你居然记得我的生日！太惊喜了！,开心语调
今天的天气真好，我们去海边吧！,开心语调
没想到我真的考上了！一起庆祝吧！,开心语调
这间餐厅的甜点超好吃，我们下次再来！,开心语调
你刚刚唱的那首歌真的很好听，再来一次吧！,开心语调
这么多年后还能见到你，真是太开心了！,开心语调
这张照片拍得太棒了，完全抓住了当时的感觉！,开心语调
我们终于完成了这个计划，真是值得庆祝的一天！,开心语调
哈哈，你刚刚的表情真的超好笑！,开心语调
你根本就不懂我在想什么！每次都只顾著你自己！,愤怒语调
你怎么可以这样对她？她根本不该承受这些！,愤怒语调
你这种人永远只会推卸责任，我真的受够了！,愤怒语调
如果你不想解释，那我们也没什么好说的了！,愤怒语调
为什么每次都是我来收拾你的烂摊子？,愤怒语调
别再找借口了！你以为我会相信吗？,愤怒语调
这件事我已经忍了很久，今天一定要说清楚！,愤怒语调
他们做错的事情，凭什么让我们承担后果？,愤怒语调
你根本没把这件事放在心上，对吧？,愤怒语调
你到底要让我失望多少次才甘心？,愤怒语调
哇！原来这里藏著一个秘密基地，我怎么不知道？,惊奇语调
这么多年没见，你竟然变得这么厉害！,惊奇语调
我真的没想到他会答应，简直像奇迹一样！,惊奇语调
太惊喜了！这一切都比我们预期得更好！,惊奇语调
天啊！你刚刚说的是真的吗？我不敢相信！,惊奇语调
哇塞，这个场景简直像是电影里才会出现的！,惊奇语调
你刚刚的那一手操作也太神了吧！,惊奇语调
没想到事情最后居然会朝这个方向发展！,惊奇语调
你真是个天才，居然能想到这种方法！,惊奇语调
今天的课很无聊，但还是照样上完了。,平淡语气
我刚刚去邮局寄了一封信，是给远方的朋友的。,平淡语气
这是一条从未走过的小巷，看起来很普通，但也有些神秘。,平淡语气
我刚洗好衣服，阳光正好，应该很快就能晾干了。,平淡语气
她拿著书，坐在角落，像一幅静止的画。,平淡语气
这里的墙上挂著几幅画，内容是不同时代的台北街景。,平淡语气
我刚刚去买了一杯咖啡，味道比预期的还要好。,平淡语气
他整理好了行李，准备明天一早出发。,平淡语气
这次的旅行没有太多波澜，但也因此更让人放松。,平淡语气
每天做重复的事，有时候会觉得麻木，但也习惯了。,平淡语气
你的手怎么了？是不是受伤了？要不要去医院看看？,关切语调
如果有什么事让你困扰，记得跟我说，我会尽力帮你。,关切语调
别太放在心上，有些事情需要时间去解决。,关切语调
你最近好像不太开心，有什么我能帮忙的吗？,关切语调
你需要一点时间自己静下来，我可以陪你走走吗？,关切语调
孩子，你今天有没有遇到什么特别的事？想跟我分享吗？,关切语调
不要害怕，一切都会过去的，我会一直在你身边。,关切语调
太棒了！这次我们终于成功了！,开心语调
我就知道你一定可以办到！恭喜你啊！,开心语调
今天的天空特别蓝，感觉就像在做梦一样美好。,开心语调
哈哈！这也太好笑了吧，我眼泪都笑出来了！,开心语调
这是我一直想要的生日礼物，谢谢你，真的太惊喜了！,开心语调
我刚刚中了大奖！今晚我们好好庆祝一下！,开心语调
今天遇到你，让我的一天都充满了阳光。,开心语调
有时候我觉得人生就像是一条没有终点的路。,平淡语气
昨天，我在路边看到一只流浪狗，牠看起来很饿，但很安静。,平淡语气
她每天都会在固定的时间来到咖啡店点一杯拿铁。,平淡语气
这就是我们生活的城市，每天熙熙攘攘。,平淡语气
现在是下午三点，天气不冷不热，刚刚好适合散步。,平淡语气
我们明天再去市场买一些新鲜的蔬菜。,平淡语气
你怎么了？看起来不太对劲。,关切语调
这是我今天做的，还不错。 ,平淡语气
每次听到这些话，我都想离开。,厌恶语调
这根本是无理取闹，真让人厌烦！,厌恶语调
这一切怎么会变成这样？我真的很难过。,悲伤语调
这样的结果真让我开心！,开心语调
你为什么总是这样不负责任！,愤怒语调
这些真的是事实吗？,疑问语调
你居然能想到这个方法，真是太厉害了！,惊奇语调
这一切，真的是太不公平了。,悲伤语调
你怎么会知道这些？,疑问语调
我真的感到很无奈，什么都做不了。,悲伤语调
我真不敢相信，居然能解决这个问题！,惊奇语调
你怎么这么不体谅人！,愤怒语调
这样的情况真让人不舒服。,厌恶语调
为什么没有人告诉我这件事？,疑问语调
我真的不想再回忆起那段过去。,悲伤语调
这是我今天做的，还不错。,平淡语气
这是我最近看的那本书，还蛮有意思的。,平淡语气
今天的天气不错，阳光明媚。,平淡语气
我在咖啡厅喝了杯拿铁，味道刚刚好。,平淡语气
我今天去跑步，感觉很轻松。,平淡语气
他告诉我他会处理这件事，我相信他。,平淡语气
你最近是不是有点不太开心？怎么了？,关切语调
我听到你不太高兴，是不是有什么困扰？,关切语调
你今天看起来很累，是不是没休息好？,关切语调
